video_id,trending_date,title,channel_title,category_id,category_name,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,Country,likes_prop,dislikes_prop,like_ratio
X_zoWQ9mY_E,2017-11-23,Linzer Plätzchen mit Marmelade / Hildabrötchen / Spitzbuben,Sallys Welt,26, Howto & Style,2017-11-22T10:00:04.000Z,59662,2608,80,223,False,False,False,DE,0.9702380952380952,0.02976190476190476,32.6
Xbf2Oo485_Q,2018-01-04,TRIP TO MONACO 🇲🇨 | #Emmaanyvlog | #644,Emmaanyvlog,26, Howto & Style,2018-01-03T16:00:07.000Z,4646,376,22,29,False,False,False,FR,0.9447236180904522,0.05527638190954774,17.09090909090909
Xg6vnzCc3qM,2017-12-14,"Les CRYPTOS vont elles exploser en 2018 ? (+ Revue hebdo : bitcoin, ethereum, litcoin...)",Objectif Eco TV,26, Howto & Style,2017-12-13T12:21:33.000Z,4229,376,5,46,False,False,False,FR,0.9868766404199475,0.013123359580052493,75.2
Xi-WWg_X-Xo,2017-12-07,Die schönste Weihnachtsdeko besteht aus Wäscheklammern!,Geniale Tricks,26, Howto & Style,2017-12-06T08:00:03.000Z,25505,609,29,22,False,False,False,DE,0.9545454545454546,0.045454545454545456,21.0
XiYE2j4MD7I,2018-01-01,آخر فيديو في 2017 ❤❤ أجيو دوزو معايا نهاري فين مشيت ؟ أشنو شريت ؟ كيفاش دوزت هاد العام ؟,Malak World - عالم ملاك,26, Howto & Style,2017-12-31T18:15:59.000Z,34973,2498,115,507,False,False,False,FR,0.9559892843474933,0.0440107156525067,21.721739130434784
XisRqF3ympA,2017-11-24,2017 Holiday Eyeshadow Palette Review | Beauty With Mi | Refinery29,Refinery29,26, Howto & Style,2017-11-20T16:00:01.000Z,15787,410,13,81,False,False,False,USA,0.9692671394799054,0.030732860520094562,31.53846153846154
Xm992Jwxn8Q,2017-11-26,99 CUTEST HOME DECORATION IDEAS YOU'VE EVER SEEN,5-Minute Crafts,26, Howto & Style,2017-11-24T08:30:00.000Z,2521991,20268,1614,1356,False,False,False,CA,0.9262407458184809,0.07375925418151906,12.557620817843866
Xm992Jwxn8Q,2017-11-26,99 CUTEST HOME DECORATION IDEAS YOU'VE EVER SEEN,5-Minute Crafts,26, Howto & Style,2017-11-24T08:30:00.000Z,2521991,20268,1614,1356,False,False,False,DE,0.9262407458184809,0.07375925418151906,12.557620817843866
Xm992Jwxn8Q,2017-11-25,99 CUTEST HOME DECORATION IDEAS YOU'VE EVER SEEN,5-Minute Crafts,26, Howto & Style,2017-11-24T08:30:00.000Z,1603701,15658,1188,1124,False,False,False,FR,0.9294788080256441,0.07052119197435593,13.18013468013468
XvHgyZYz2LY,2017-12-02,How Lush's Popular Shampoo Bars Are Made | How Stuff Is Made | Refinery29,Refinery29,26, Howto & Style,2017-11-29T16:00:04.000Z,22302,930,19,66,False,False,False,USA,0.9799789251844047,0.020021074815595362,48.94736842105263
Y05GGrznYvk,2018-01-03,Ben Franklin Breakfast Bowl - Food Wishes - Apple Yogurt Granola Bowl,Food Wishes,26, Howto & Style,2018-01-02T23:28:02.000Z,45934,3017,80,343,False,False,False,CA,0.9741685502098806,0.02583144979011947,37.7125
Y5MfPAjGLs4,2017-12-02,NIKOLAUS Kekse Rezept | Backen Basteln Verschenken | Weihnachtsmann Butterkeks Plätzchen,Beas Rezepte und Ideen,26, Howto & Style,2017-12-01T15:27:38.000Z,4046,448,7,67,False,False,False,DE,0.9846153846153847,0.015384615384615385,64.0
Y88FCHAFbMs,2017-12-16,CHRISTMAS PRINCESS MAKEUP | Noël 2017 🎄,Ayo Coralie,26, Howto & Style,2017-12-15T16:00:02.000Z,21960,2200,23,249,False,False,False,FR,0.9896536212325686,0.0103463787674314,95.65217391304348
YBT_rfVxY5A,2017-12-12,HUGE Lush Haul & Baby Sphynx Cuddles | Vlogmas Days 8 To 10,Tanya Burr,26, Howto & Style,2017-12-11T15:00:06.000Z,130199,4739,156,212,False,False,False,CA,0.9681307456588355,0.03186925434116445,30.378205128205128
YBT_rfVxY5A,2017-12-12,HUGE Lush Haul & Baby Sphynx Cuddles | Vlogmas Days 8 To 10,Tanya Burr,26, Howto & Style,2017-12-11T15:00:06.000Z,130199,4739,156,212,False,False,False,DE,0.9681307456588355,0.03186925434116445,30.378205128205128
YBT_rfVxY5A,2017-12-28,Lush Haul & Baby Sphynx Cuddles | Vlogmas Days 8 To 10,Tanya Burr,26, Howto & Style,2017-12-11T15:00:06.000Z,304979,8600,328,212,False,False,False,GB,0.9632616487455197,0.036738351254480286,26.21951219512195
YEGhKwpEKEw,2018-01-02,TITANIC TRANSFORMATION! THE ROSE LOOK FEAT. GUEST MAKEUP ARTIST TINA EARNSHAW,Lisa Eldridge,26, Howto & Style,2017-12-21T17:03:31.000Z,476030,20712,254,1130,False,False,False,USA,0.9878851473814748,0.012114852618525232,81.54330708661418
YGA-zEWGAQ0,2017-11-14,Lege eine Zitrone mit Salz auf einen Teller und schau was passiert!,Gesundheitsblatt,26, Howto & Style,2017-11-13T17:00:04.000Z,15737,730,114,56,False,False,False,DE,0.8649289099526066,0.13507109004739337,6.4035087719298245
YP9pHf7qQCA,2017-12-27,Mac and Cheese Pasta Rezept im Blätterteigmantel - ein Leckerbissen mit richtig viel Käse,Leckerschmecker,26, Howto & Style,2017-12-26T10:30:01.000Z,7938,196,12,7,False,False,False,DE,0.9423076923076923,0.057692307692307696,16.333333333333332
YTbWKvgxGj4,2017-12-31,Gefüllter Camembert Rezept im Blätterteig gebacken - Herzhaft backen,Beas Rezepte und Ideen,26, Howto & Style,2017-12-30T14:25:43.000Z,4467,343,12,95,False,False,False,DE,0.9661971830985916,0.03380281690140845,28.583333333333332
YUIRhNQG47I,2018-01-02,TOP 7 POUR MAINTENIR UN OBJECTIF ! (2018),David Lefrançois,26, Howto & Style,2018-01-01T15:58:36.000Z,7721,691,8,113,False,False,False,FR,0.9885550786838341,0.011444921316165951,86.375
YVZlL1d-9dA,2017-12-06,Bûche de Noël CHOCOLAT et insert FRUITS EXOTIQUES comme chez le pâtissier,Hervé Cuisine,26, Howto & Style,2017-12-05T15:19:20.000Z,13177,957,13,68,False,False,False,FR,0.98659793814433,0.013402061855670102,73.61538461538461
YYTuNHiSX5M,2018-01-03,Vlog Kangoovan 36 - Nuit et réveil de Noël à Paris,Kangoo Van,26, Howto & Style,2018-01-02T18:37:30.000Z,3064,236,7,44,False,False,False,FR,0.9711934156378601,0.02880658436213992,33.714285714285715
YdinrL3yfc8,2018-01-05,Comment décider de passer à l'action ? - QDV#08,David Laroche France,26, Howto & Style,2018-01-04T05:00:05.000Z,10514,868,18,68,False,False,False,FR,0.9796839729119639,0.020316027088036117,48.22222222222222
Ye_XYOS7dws,2017-11-22,Vlog Kangoovan 29 - Changer des pneus,Kangoo Van,26, Howto & Style,2017-11-21T12:06:30.000Z,2996,201,11,61,False,False,False,FR,0.9481132075471698,0.05188679245283019,18.272727272727273
YhpLpQd8qpM,2017-12-25,GRWM : LOOK DE FÊTES 2017 ✨,EnjoyPhoenix,26, Howto & Style,2017-12-23T09:36:59.000Z,366953,23144,660,1303,False,False,False,FR,0.9722735674676525,0.027726432532347505,35.06666666666667
YkG4Yvwucxo,2017-12-08,New Christmas Dresses Try on Haul & An Emotional Day! | Vlogmas Day 6,Amelia Liana,26, Howto & Style,2017-12-07T15:57:55.000Z,37789,1253,62,263,False,False,False,CA,0.9528517110266159,0.04714828897338403,20.20967741935484
YkG4Yvwucxo,2017-12-15,New Christmas Dresses Try on Haul & An Emotional Day! | Vlogmas Day 6,Amelia Liana,26, Howto & Style,2017-12-07T15:57:55.000Z,86535,2056,128,345,False,False,False,GB,0.9413919413919414,0.05860805860805861,16.0625
YlON5R-uRmE,2017-12-23,MILLE FEUILLE FACILE (CUISINERAPIDE),cuisinerapide,26, Howto & Style,2017-12-22T10:00:04.000Z,11247,889,22,88,False,False,False,FR,0.9758507135016465,0.024149286498353458,40.40909090909091
Yz3aBUUkSrs,2017-12-02,GATEAU de NOËL Noisettes Confiture de Lait trop bon !,Hervé Cuisine,26, Howto & Style,2017-12-01T07:00:01.000Z,21532,1811,17,142,False,False,False,FR,0.9907002188183808,0.009299781181619256,106.52941176470588
YzZcl2FPx9E,2017-12-29,Quel type de personnes souhaitez vous devenir ?,David Laroche France,26, Howto & Style,2017-12-28T05:00:00.000Z,9745,872,11,50,False,False,False,FR,0.9875424688561721,0.01245753114382786,79.27272727272727
Z-nYuFf9tQg,2017-12-25,Silvester Torte / Uhr Torte / New Years Cake,Sallys Welt,26, Howto & Style,2017-12-24T10:00:03.000Z,62339,2685,79,243,False,False,False,DE,0.9714182344428365,0.028581765557163533,33.9873417721519
Z57ILRF20DU,2018-01-05,"2018, L'ANNÉE DU CHANGEMENT !",Tycia,26, Howto & Style,2018-01-04T19:18:13.000Z,10578,1055,12,195,False,False,False,FR,0.9887535145267105,0.011246485473289597,87.91666666666667
Z68AP4zsg2Y,2018-01-03,GALETTES DES ROIS 👑 Astuces Hervé Cuisine  (COMPILATION),Hervé Cuisine,26, Howto & Style,2018-01-02T07:00:01.000Z,16773,724,20,54,False,False,False,FR,0.9731182795698925,0.026881720430107527,36.2
Z6DpdCkUvQc,2017-11-17,Can We Go Vegan?! PT.2,SORTEDfood,26, Howto & Style,2017-11-16T16:00:02.000Z,75479,3242,63,464,False,False,False,CA,0.9809379727685326,0.019062027231467472,51.46031746031746
Z6DpdCkUvQc,2017-11-17,Can We Go Vegan?! PT.2,SORTEDfood,26, Howto & Style,2017-11-16T16:00:02.000Z,75479,3242,63,464,False,False,False,DE,0.9809379727685326,0.019062027231467472,51.46031746031746
Z8qKEQhBdAg,2017-12-01,THREE OUTFITS AND LOTS OF FOOD AT DISNEYWORLD | VLOG 54,Inthefrow,26, Howto & Style,2017-11-23T19:32:56.000Z,51789,1781,38,169,False,False,False,GB,0.9791094007696537,0.020890599230346345,46.86842105263158
ZIo6bT1nNzM,2017-11-23,DIY Noël Facile : Deco HARRY POTTER ⚡(français) DIY Challenge,Séverine Jenny,26, Howto & Style,2017-11-22T11:00:03.000Z,14276,1361,31,450,False,False,False,FR,0.9777298850574713,0.022270114942528736,43.903225806451616
ZKUerb6IH4Y,2017-12-14,COME CHRISTMAS SHOPPING WITH ME! + GIFT GUIDE | AD,Samantha Maria,26, Howto & Style,2017-12-10T09:00:04.000Z,92533,3725,147,183,False,False,False,GB,0.9620351239669421,0.03796487603305785,25.34013605442177
ZKUerb6IH4Y,2017-12-14,COME CHRISTMAS SHOPPING WITH ME! + GIFT GUIDE | AD,Samantha Maria,26, Howto & Style,2017-12-10T09:00:04.000Z,92533,3725,147,183,False,False,False,USA,0.9620351239669421,0.03796487603305785,25.34013605442177
ZLuILVzGYbw,2017-11-30,Cupcakes pour chien  🐶,Emma Inthekitchen,26, Howto & Style,2017-11-29T14:00:02.000Z,22486,1752,13,107,False,False,False,FR,0.9926345609065156,0.0073654390934844195,134.76923076923077
ZO1nhDbqL-s,2017-11-15,Egg Burrito - Protein Treats By Nutracelle,Protein Treats,26, Howto & Style,2017-11-13T16:03:55.000Z,6236,28,6,3,False,False,False,CA,0.8235294117647058,0.17647058823529413,4.666666666666667
ZTwOsL-pVzU,2017-12-17,5 Days Of Hygge | Try Living With Lucie | Refinery29,Refinery29,26, Howto & Style,2017-12-15T16:00:05.000Z,100613,2870,116,576,False,False,False,USA,0.9611520428667113,0.03884795713328868,24.74137931034483
ZZzBaLwo5nQ,2017-12-29,Silvestergrüße / Guten Rutsch,eKartenwelt.de,26, Howto & Style,2017-12-28T06:22:28.000Z,11250,0,0,0,True,True,False,DE,,,
ZgJQcli5OZ8,2018-01-03,Mon ex m'a envoyé un message de bonne année : Voici comment lui répondre,Alexandre CORMONT (officiel),26, Howto & Style,2018-01-02T13:04:25.000Z,6126,293,8,83,False,False,False,FR,0.973421926910299,0.026578073089700997,36.625
ZgrWO0ylu1s,2018-01-05,UNBOXING: Vorstellung und Erklärung des Thermomix - was kann er alles?,Einfach Thermomix,26, Howto & Style,2018-01-04T17:00:07.000Z,4256,79,54,14,False,False,False,DE,0.5939849624060151,0.40601503759398494,1.462962962962963
ZhCrQ5AEhpg,2017-11-17,EPIC ART with KIDS ART SUPPLIES!?,Draw with Jazza,26, Howto & Style,2017-11-15T13:48:50.000Z,471268,43663,135,4192,False,False,False,CA,0.9969176674734006,0.003082332526599388,323.42962962962963
ZhCrQ5AEhpg,2017-11-16,EPIC ART with KIDS ART SUPPLIES!?,Draw with Jazza,26, Howto & Style,2017-11-15T13:48:50.000Z,345227,35222,104,3517,False,False,False,DE,0.9970559927532129,0.002944007246787069,338.6730769230769
ZmkAXgFsHxk,2017-11-20,MON ROOM TOUR ♡ Chambre !,Girlyalex83,26, Howto & Style,2017-11-19T18:15:34.000Z,4844,440,19,125,False,False,False,FR,0.9586056644880174,0.04139433551198257,23.157894736842106
ZwIuff3270M,2017-11-22,Corey Haim's Mom Talks to Dr. Oz,DoctorOz,26, Howto & Style,2017-11-10T15:02:20.000Z,50755,52,13,104,False,False,False,GB,0.8,0.2,4.0
_092QaqGQMM,2017-11-23,Der perfekte Upcycling Adventskalender!,Geniale Tricks,26, Howto & Style,2017-11-22T18:00:05.000Z,7920,314,11,16,False,False,False,DE,0.9661538461538461,0.033846153846153845,28.545454545454547
_6uvQtccJss,2017-11-27,BLACK FRIDAY HAUL 2017 + TRY ON | Bethany Mota,Bethany Mota,26, Howto & Style,2017-11-25T18:55:42.000Z,987801,63320,938,43678,False,False,False,CA,0.9854025957857387,0.01459740421426126,67.50533049040511
_6uvQtccJss,2017-12-01,BLACK FRIDAY HAUL 2017 + TRY ON | Bethany Mota,Bethany Mota,26, Howto & Style,2017-11-25T18:55:42.000Z,1281002,74074,1208,50319,False,False,False,USA,0.9839536675433702,0.016046332456629737,61.31953642384106
_8Pru9nXJjE,2017-12-17,Festlichen Baumkuchen backen mit unserem Weihnachts Rezept!,Leckerschmecker,26, Howto & Style,2017-12-16T10:30:00.000Z,7651,238,11,13,False,False,False,DE,0.9558232931726908,0.04417670682730924,21.636363636363637
_90PQT1rrko,2017-12-15,"WISHLIST NOËL : SNEAKERS, PIERCINGS, BIJOUX etc. │PerfectHonesty",PerfectHonesty,26, Howto & Style,2017-12-13T18:00:03.000Z,71853,4341,117,259,False,False,False,FR,0.9737550471063257,0.026244952893674293,37.1025641025641
_9YMpuLDnwo,2017-12-09,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,26, Howto & Style,2017-12-03T08:30:00.000Z,35696481,260516,48163,21468,False,False,False,CA,0.8439705972871494,0.15602940271285057,5.409048439673608
_9YMpuLDnwo,2017-12-05,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,26, Howto & Style,2017-12-03T08:30:00.000Z,10883016,100510,21627,11382,False,False,False,DE,0.8229283509501625,0.17707164904983747,4.647431451426458
_9YMpuLDnwo,2017-12-05,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,26, Howto & Style,2017-12-03T08:30:00.000Z,10883016,100510,21627,11382,False,False,False,FR,0.8229283509501625,0.17707164904983747,4.647431451426458
_9YMpuLDnwo,2017-12-11,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,26, Howto & Style,2017-12-03T08:30:00.000Z,54155921,378111,66632,24679,False,False,False,USA,0.8501786424969027,0.1498213575030973,5.674615800216112
_HMJIc2lWrM,2017-12-25,Get ready with me pour les fêtes !,Les bonheurs de Camille,26, Howto & Style,2017-12-24T11:05:50.000Z,15268,1206,14,153,False,False,False,FR,0.9885245901639345,0.011475409836065573,86.14285714285714
_LNCPR9PpbM,2017-12-18,"WISHLIST DE NOËL (BALENCIAGA, YEEZY, ACNE..)",Nathan Graff,26, Howto & Style,2017-12-17T15:39:28.000Z,20488,1394,47,88,False,False,False,FR,0.9673837612768911,0.03261623872310895,29.659574468085108
_UlPkHa4POE,2017-12-07,SPILL YOUR GUTS FILL YOUR GUTS ft. CASPAR LEE l Olivia Jade,Olivia Jade,26, Howto & Style,2017-11-27T18:34:04.000Z,435523,23023,269,723,False,False,False,GB,0.9884509702902284,0.011549029709771596,85.58736059479554
__4c1JCHvaQ,2017-12-12,Logic Solves a Rubik's Cube While Eating Spicy Wings | Hot Ones,First We Feast,26, Howto & Style,2017-12-07T16:03:12.000Z,3645650,188490,3598,20594,False,False,False,CA,0.9812690017075507,0.018730998292449293,52.38743746525848
__4c1JCHvaQ,2017-12-09,Logic Solves a Rubik's Cube While Eating Spicy Wings | Hot Ones,First We Feast,26, Howto & Style,2017-12-07T16:03:12.000Z,2537980,149013,2930,18632,False,False,False,DE,0.9807164528803565,0.01928354711964355,50.857679180887374
__4c1JCHvaQ,2017-12-12,Logic Solves a Rubik's Cube While Eating Spicy Wings | Hot Ones,First We Feast,26, Howto & Style,2017-12-07T16:03:12.000Z,3645622,188490,3598,20594,False,False,False,USA,0.9812690017075507,0.018730998292449293,52.38743746525848
_bVPfM04vOY,2017-12-22,"Beauty Gurus Dragging Kylie Cosmetics Brush Set - Jeffree, Manny, James Charles, Laura Lee",MITCHELL WIGGS,26, Howto & Style,2017-12-16T02:22:21.000Z,1559974,58231,756,3547,False,False,False,USA,0.9871836167291098,0.012816383270890196,77.02513227513228
_kyyCdPkV9M,2017-12-22,BUCHE CRUMBLE aux pommes facile pour Noël,Hervé Cuisine,26, Howto & Style,2017-12-21T07:00:00.000Z,21914,1732,22,130,False,False,False,FR,0.9874572405929305,0.012542759407069556,78.72727272727273
_pq2CRCbvVY,2018-01-05,NEW DRUGSTORE MAKEUP | Hot or Not,Tati,26, Howto & Style,2018-01-04T18:00:04.000Z,461473,29501,263,7663,False,False,False,CA,0.9911638220669264,0.008836177933073511,112.17110266159696
_qvNx7LBGgY,2017-12-11,realistisches natürliches Weihnachts Make up Heiligabend | Style and Talk | Mamacobeauty,Mama Co,26, Howto & Style,2017-12-10T08:30:00.000Z,8294,628,34,149,False,False,False,DE,0.9486404833836858,0.0513595166163142,18.470588235294116
_rUCjWv0vwA,2017-12-13,The Pink Hair Transformation We're Obsessed With | Refinery29,Refinery29,26, Howto & Style,2017-12-09T16:00:08.000Z,26898,423,271,95,False,False,False,USA,0.6095100864553314,0.3904899135446686,1.5608856088560885
_wS7seijyks,2017-11-19,TRYING FUN PUMPKIN SPICE FLAVORED FOOD,Rosanna Pansino,26, Howto & Style,2017-11-18T17:00:16.000Z,322818,14604,420,2014,False,False,False,CA,0.9720447284345048,0.027955271565495207,34.77142857142857
_wS7seijyks,2017-11-26,TRYING FUN PUMPKIN SPICE FLAVORED FOOD,Rosanna Pansino,26, Howto & Style,2017-11-18T17:00:16.000Z,799870,22537,805,2942,False,False,False,USA,0.9655128095278896,0.03448719047211036,27.996273291925466
_yJq9SeGLhg,2017-12-23,A Very Spicy Holiday Special | Hot Ones,First We Feast,26, Howto & Style,2017-12-21T16:00:04.000Z,972587,44563,646,6197,False,False,False,CA,0.98571080979451,0.014289190205490057,68.98297213622291
_yJq9SeGLhg,2017-12-28,A Very Spicy Holiday Special | Hot Ones,First We Feast,26, Howto & Style,2017-12-21T16:00:04.000Z,1130995,48881,736,6740,False,False,False,USA,0.9851663744281194,0.014833625571880605,66.41440217391305
_yThFcog0nA,2017-12-28,45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue,Vogue,26, Howto & Style,2017-12-27T14:00:59.000Z,527322,18997,582,589,False,False,False,CA,0.9702742734562542,0.02972572654374585,32.64089347079038
_yThFcog0nA,2018-01-05,45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue,Vogue,26, Howto & Style,2017-12-27T14:00:59.000Z,1452367,40782,1469,999,False,False,False,USA,0.9652315921516651,0.03476840784833495,27.761742682096664
a2-6F2zOk30,2017-12-08,Your Ears Can Indicate Your Health: Don't Ignore These 8 Factors,BRIGHT SIDE,26, Howto & Style,2017-12-03T11:30:00.000Z,2113880,20952,1488,2175,False,False,False,CA,0.9336898395721925,0.06631016042780749,14.080645161290322
a33EuuqAP9U,2017-12-06,The 1000$ Godlike Steak 4K! - YOU WON'T BELIEVE!,AlmazanKitchen,26, Howto & Style,2017-11-29T20:00:01.000Z,150229,3529,271,574,False,False,False,USA,0.9286842105263158,0.07131578947368421,13.022140221402214
aA6Z0x4rX30,2017-12-08,Rolled Ice Cream DIY How to make rolled ice cream at home,How To Cook That,26, Howto & Style,2017-12-01T08:30:32.000Z,251338,8844,223,1029,False,False,False,USA,0.9754053159810301,0.02459468401896989,39.65919282511211
aDn0u-s_M7o,2017-12-02,Adventskalender DIY INSPIRATION | Päckchen #1 öffnen | Eva & Kathi beschenken sich,DIY Inspiration - kreative Ideen zum Selbermachen,26, Howto & Style,2017-12-01T13:00:01.000Z,6435,340,17,48,False,False,False,DE,0.9523809523809523,0.047619047619047616,20.0
aEK44na3U78,2017-11-22,❅ Recette de Bûche de Noël au Chocolat ❅,JustInCooking,26, Howto & Style,2017-11-21T15:00:00.000Z,7540,873,5,320,False,False,False,FR,0.9943052391799544,0.0056947608200455585,174.6
aHCkh73-Yj4,2017-12-11,DIY - Decoupagetechnik hinter Glas | Glasteller umstylen | Geschenkidee  | Upcycling | How to,DekoideenReich,26, Howto & Style,2017-12-10T14:00:01.000Z,8958,423,13,14,False,False,False,DE,0.9701834862385321,0.02981651376146789,32.53846153846154
aHKzU_rXdw8,2017-11-22,Maggie Lindemann - Obsessed [Official Audio],Maggie Lindemann,26, Howto & Style,2017-11-17T08:02:57.000Z,129071,12681,83,789,False,False,False,USA,0.9934973362582262,0.0065026637417737385,152.78313253012047
aJaWDXNm3y4,2017-11-18,Le collant infilable & introuable : GROSSE ARNAQUE?,Laurette,26, Howto & Style,2017-11-17T16:00:01.000Z,56151,4965,60,390,False,False,False,FR,0.9880597014925373,0.011940298507462687,82.75
aP3-5EKuANo,2017-12-21,MAKEUP W/ ABD COSMETICS l SOKASS,Sokass,26, Howto & Style,2017-12-20T17:00:00.000Z,3261,242,4,17,False,False,False,FR,0.983739837398374,0.016260162601626018,60.5
aQzai9oXb-g,2017-12-07,Trying On Wedding Dresses | November Vlog Pt. 1,clothesencounters,26, Howto & Style,2017-11-26T22:30:52.000Z,514740,18539,322,1117,False,False,False,GB,0.9829277344785536,0.017072265521446372,57.57453416149068
aQzai9oXb-g,2017-12-02,Trying On Wedding Dresses | November Vlog Pt. 1,clothesencounters,26, Howto & Style,2017-11-26T22:30:52.000Z,464544,17398,304,1077,False,False,False,USA,0.9828267992317252,0.01717320076827477,57.23026315789474
aTXbm6OGC98,2017-12-04,WINTER NIGHT TIME ROUTINE,Christen Dominique,26, Howto & Style,2017-12-03T03:09:30.000Z,250308,17028,369,1108,False,False,False,CA,0.9787894464562855,0.021210553543714435,46.146341463414636
aUQhk9ZNpvo,2017-12-07,COMMENT J'AI FAIT MON ROUX ?,Tiffany Kats,26, Howto & Style,2017-12-05T18:56:20.000Z,9576,643,10,116,False,False,False,FR,0.9846860643185299,0.015313935681470138,64.3
a_iMlwkzwow,2017-12-08,Chicken Tikka Masala - You Suck at Cooking (episode 69),You Suck At Cooking,26, Howto & Style,2017-12-05T15:03:53.000Z,650901,30086,925,3922,False,False,False,CA,0.9701718744961465,0.02982812550385347,32.52540540540541
a_iMlwkzwow,2017-12-07,Chicken Tikka Masala - You Suck at Cooking (episode 69),You Suck At Cooking,26, Howto & Style,2017-12-05T15:03:53.000Z,586007,28194,846,3712,False,False,False,DE,0.9708677685950413,0.02913223140495868,33.326241134751776
a_iMlwkzwow,2017-12-12,Chicken Tikka Masala - You Suck at Cooking (episode 69),You Suck At Cooking,26, Howto & Style,2017-12-05T15:03:53.000Z,740043,32585,1043,4009,False,False,False,USA,0.9689841798501249,0.031015820149875105,31.241610738255034
acIRvVxB4go,2017-11-16,DRESSED UP IN ALL DOLCE AND GABBANA | VLOG 51,Inthefrow,26, Howto & Style,2017-11-14T19:03:11.000Z,50614,1596,75,178,False,False,False,GB,0.9551166965888689,0.04488330341113106,21.28
acPrdIdbf6c,2017-12-20,Comment vivre VRAIMENT sa vie ?,Franck Nicolas,26, Howto & Style,2017-12-19T17:35:28.000Z,6730,490,11,29,False,False,False,FR,0.9780439121756487,0.021956087824351298,44.54545454545455
acVAwLTe3lM,2017-12-17,Meet Emily #MAKEYOURMARK | Missguided,Missguided,26, Howto & Style,2017-12-12T10:26:33.000Z,4371,18,0,0,False,False,False,USA,1.0,0.0,inf
agrQOGH2xQQ,2017-12-07,Sucuk-Reis-Pfanne mit Gemüse / mit Natur- und Wildreis,Sallys Welt,26, Howto & Style,2017-12-06T10:00:00.000Z,47040,1760,91,234,False,False,False,DE,0.9508373851971907,0.04916261480280929,19.34065934065934
ahhJYKYCsUk,2017-12-30,Re-Creating the Cheesiest French Potato Dish (Aligot),Tasty,26, Howto & Style,2017-12-29T18:30:00.000Z,279377,9037,234,826,False,False,False,CA,0.9747600043145291,0.025239995685470824,38.61965811965812
ahlqG1K7Gz8,2017-12-30,Recette de Galette des Rois Chocolat Noisette,JustInCooking,26, Howto & Style,2017-12-29T15:32:35.000Z,7176,893,5,170,False,False,False,FR,0.9944320712694877,0.005567928730512249,178.6
aiPMj05XRmo,2017-12-01,LES PIRES MANUCURES 4 !,Yoko-Nailart,26, Howto & Style,2017-11-29T16:00:00.000Z,223581,14463,170,796,False,False,False,FR,0.9883824232898244,0.011617576710175631,85.0764705882353
ajftpAWCDrE,2017-11-29,16 BLAGUES À MOURIR DE RIRE ! LA GUERRE DES BLAGUES !,Troom Troom FR,26, Howto & Style,2017-11-27T13:00:00.000Z,568862,9634,2025,1235,False,False,False,CA,0.8263144352002745,0.17368556479972552,4.7575308641975305
ajftpAWCDrE,2017-11-30,16 BLAGUES À MOURIR DE RIRE ! LA GUERRE DES BLAGUES !,Troom Troom FR,26, Howto & Style,2017-11-27T13:00:00.000Z,668765,10506,2405,1391,False,False,False,FR,0.8137247308496631,0.18627526915033693,4.3683991683991685
anwyhGRkqCI,2017-12-22,Ma liberté.,Natacha Birds,26, Howto & Style,2017-12-21T20:07:31.000Z,7669,1876,11,182,False,False,False,FR,0.9941706412294647,0.005829358770535241,170.54545454545453
aobdrJr6UaE,2017-12-01,4 Ways to Style a Black Bodysuit | Ingrid Nilsen,Ingrid Nilsen,26, Howto & Style,2017-11-25T20:30:00.000Z,123804,4136,463,519,False,False,False,USA,0.8993259404218308,0.10067405957816916,8.93304535637149
aqzPj4WjO94,2018-01-03,WHAT I GOT FOR CHRISTMAS | 2017,Samantha Maria,26, Howto & Style,2017-12-30T10:00:01.000Z,127938,5914,142,419,False,False,False,GB,0.976552179656539,0.02344782034346103,41.647887323943664
atvJwwec_2A,2018-01-05,How I got Rich on Bitcoin💰  Cryptocurrency for Beginners,Shameless Maya,26, Howto & Style,2017-12-28T22:02:04.000Z,257269,12939,530,1869,False,False,False,USA,0.9606503823594922,0.03934961764050783,24.41320754716981
avNyRo2Vd9U,2017-11-15,10 RECETTES DIY DE BAUME À LÈVRES À PARTIR DE BONBONS,Troom Troom FR,26, Howto & Style,2017-11-13T13:00:01.000Z,369960,8827,273,1175,False,False,False,FR,0.97,0.03,32.333333333333336
b4vTZx_AtHk,2017-11-24,How To Dry a Shirt in 30 Seconds,HowToBasic,26, Howto & Style,2017-11-09T18:36:48.000Z,2516401,107524,13141,12381,False,False,False,GB,0.891095180872664,0.10890481912733602,8.182330111863633
b4vTZx_AtHk,2017-11-16,How To Dry a Shirt in 30 Seconds,HowToBasic,26, Howto & Style,2017-11-09T18:36:48.000Z,2291077,102726,12794,11941,False,False,False,USA,0.8892486149584488,0.11075138504155124,8.02923245271221
